id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_principal,causa_acidente,ordem_tipo_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,id_veiculo,tipo_veiculo,marca,ano_fabricacao_veiculo,tipo_envolvido,estado_fisico,idade,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude,regional,delegacia,uop,marca_limpa,modelo,gravidade,regiao,hora,periodo
667294,1505723,2025-03-14,sexta-feira,20:40:00,GO,153,508,APARECIDA DE GOIANIA,Sim,Demais falhas mecânicas ou elétricas,2,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta;Declive,Sim,1201196,Automóvel,FIAT/UNO MILLE FIRE FLEX,2006,Passageiro,Ileso,27,Masculino,1,0,0,0,-16.773433,-49.237912,SPRF-GO,DEL01-GO,UOP03-DEL01-GO,FIAT,UNO MILLE FIRE FLEX,Sem Feridos,Centro-Oeste,20,Noite
696755,1549729,2025-06-08,domingo,11:22:00,GO,50,"278,7",CATALAO,Sim,Entrada inopinada do pedestre,2,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,1236461,Caminhão-trator,VW/28.460 METEOR 6X2,2022,Condutor,Ileso,46,Masculino,1,0,0,0,-18.1404533,-47.90514886,SPRF-GO,DEL06-GO,UOP01-DEL06-GO,VW,28.460 METEOR 6X2,Sem Feridos,Centro-Oeste,11,Manhã
700251,1558322,2025-06-24,terça-feira,14:10:00,PR,369,42,ANDIRA,Não,Reação tardia ou ineficiente do condutor,5,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,1243453,Automóvel,TOYOTA/YARIS HA XS15,2023,Condutor,Lesões Graves,71,Feminino,0,0,1,0,-23.0766029,-50.26901051,SPRF-PR,DEL07-PR,UOP05-DEL07-PR,TOYOTA,YARIS HA XS15,Grave,Sul,14,Tarde
673104,1519556,2025-04-12,sábado,05:40:00,SP,116,141,SAO JOSE DOS CAMPOS,Sim,Reação tardia ou ineficiente do condutor,1,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,1212528,Caminhão,M.BENZ/ATRON 1319,2012,Condutor,Ileso,63,Masculino,1,0,0,0,-23.171641,-45.824022,SPRF-SP,DEL02-SP,UOP01-DEL02-SP,M.BENZ,ATRON 1319,Sem Feridos,Sudeste,5,Manhã
656007,1477590,2025-01-19,domingo,06:00:00,MT,163,648,LUCAS DO RIO VERDE,Não,Falta de acostamento,1,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Chuva,Simples,Reta,Não,1179645,Ônibus,SCANIA/MPOLO PARADISO R,2021,Passageiro,Ileso,74,Feminino,1,0,0,0,-13.49407706,-56.05190908,SPRF-MT,DEL06-MT,UOP01-DEL06-MT,SCANIA,MPOLO PARADISO R,Sem Feridos,Centro-Oeste,6,Manhã
653552,1470535,2025-01-06,segunda-feira,16:50:00,BA,101,675,EUNAPOLIS,Sim,Ausência de reação do condutor,1,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1174855,Camioneta,RENAULT/DUSTER 16 D 4X2,2012,Condutor,Ileso,54,Masculino,1,0,0,0,-16.22940098,-39.5977231,SPRF-BA,DEL09-BA,UOP03-DEL09-BA,RENAULT,DUSTER 16 D 4X2,Sem Feridos,Nordeste,16,Tarde
694144,1543532,2025-05-27,terça-feira,17:40:00,RJ,101,325,NITEROI,Não,Ausência de reação do condutor,2,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,1231425,Motocicleta,YAMAHA/XTZ150 CROSSER Z,2018,Passageiro,Lesões Leves,39,Masculino,0,1,0,0,-22.87236571,-43.14013481,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,YAMAHA,XTZ150 CROSSER Z,Leve,Sudeste,17,Tarde
671198,1516157,2025-04-02,quarta-feira,15:20:00,RO,364,412,JARU,Sim,Chuva,1,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Declive;Curva,Não,1208752,Ônibus,M.BENZ/COMIL CAMPIONE LD,2019,Passageiro,Lesões Graves,81,Feminino,0,0,1,0,-10.51183897,-62.40742251,SPRF-RO,DEL03-RO,UOP02-DEL03-RO,M.BENZ,COMIL CAMPIONE LD,Grave,Norte,15,Tarde
655171,1475161,2025-01-15,quarta-feira,06:51:00,PB,101,"55,3",SANTA RITA,Sim,Condutor Dormindo,1,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1178046,Caminhão-trator,SCANIA/R 620 A6X4,2018,Condutor,Lesões Leves,56,Masculino,0,1,0,0,-6.96193314,-35.08636026,SPRF-PB,DEL01-PB,UOP03-DEL01-PB,SCANIA,R 620 A6X4,Leve,Nordeste,6,Manhã
666891,1504736,2025-03-13,quinta-feira,01:15:00,MG,365,704,MONTE ALEGRE DE MINAS,Sim,Ingestão de álcool pelo condutor,1,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1200450,Automóvel,GM/CORSA SUPER,1997,Condutor,Ileso,49,Masculino,1,0,0,0,-18.88149833,-49.03753996,SPRF-MG,DEL15-MG,UOP03-DEL15-MG,GM,CORSA SUPER,Sem Feridos,Sudeste,1,Madrugada
700251,1558342,2025-06-24,terça-feira,14:10:00,PR,369,42,ANDIRA,Não,Reação tardia ou ineficiente do condutor,4,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,1243452,Caminhonete,RENAULT/MASTER MARIMAR A,2022,Passageiro,Lesões Graves,70,Feminino,0,0,1,0,-23.0766029,-50.26901051,SPRF-PR,DEL07-PR,UOP05-DEL07-PR,RENAULT,MASTER MARIMAR A,Grave,Sul,14,Tarde
655851,,2025-01-18,sábado,15:05:00,TO,153,719,FIGUEIROPOLIS,Sim,Ingestão de álcool pelo condutor,1,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1179336,Semireboque,SR/FACCHINI SRF CFED,2024,,,,,,,,,-12.11278686,-49.17999978,SPRF-TO,DEL01-TO,UOP02-DEL01-TO,SR,FACCHINI SRF CFED,Sem Feridos,Norte,15,Tarde
661912,1493804,2025-02-16,domingo,23:00:00,PR,153,485,GENERAL CARNEIRO,Sim,Ingestão de álcool pelo condutor,1,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1190795,Automóvel,FIAT/PALIO FIRE,2014,Passageiro,Lesões Graves,31,Masculino,0,0,1,0,-26.39210033,-51.27877235,SPRF-PR,DEL02-PR,UOP03-DEL02-PR,FIAT,PALIO FIRE,Grave,Sul,23,Noite
688727,1530748,2025-05-02,sexta-feira,18:45:00,RO,364,"231,2",CACOAL,Sim,Transitar na contramão,1,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Aclive,Não,1221139,Automóvel,GM/CELTA 4P LIFE,2004,Condutor,Lesões Graves,40,Feminino,0,0,1,0,-11.46775,-61.403395,SPRF-RO,DEL02-RO,UOP02-DEL02-RO,GM,CELTA 4P LIFE,Grave,Norte,18,Noite
672736,1518878,2025-04-10,quinta-feira,12:30:00,PR,116,"43,7",CAMPINA GRANDE DO SUL,Sim,Chuva,3,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Não,1211948,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2013,Passageiro,Ileso,1,Feminino,1,0,0,0,-25.18568,-48.885986,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,I,TOYOTA HILUX CD4X4 SRV,Sem Feridos,Sul,12,Tarde
699514,,2025-06-21,sábado,08:59:00,TO,153,697,CARIRI DO TOCANTINS,Não,Ausência de reação do condutor,1,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1242139,Semireboque,SR/PASTRE SRCAB 2E,2004,,,,,,,,,-11.9281929,-49.1838812,SPRF-TO,DEL01-TO,UOP02-DEL01-TO,SR,PASTRE SRCAB 2E,Sem Feridos,Norte,8,Manhã
659697,,2025-02-06,quinta-feira,19:40:00,GO,20,"212,3",POSSE,Não,Reação tardia ou ineficiente do condutor,2,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Declive;Reta,Não,1186665,Semireboque,SR/RANDON SR CC,2006,,,,,,,,,-14.259401,-46.365856,SPRF-DF,DEL02-DF,UOP03-DEL02-DF,SR,RANDON SR CC,Sem Feridos,Centro-Oeste,19,Noite
657803,1482189,2025-01-27,segunda-feira,23:15:00,RS,290,138,ELDORADO DO SUL,Sim,Ausência de reação do condutor,1,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,1183005,Caminhão,DAF/CF FAC 310,2024,Condutor,Ileso,46,Masculino,1,0,0,0,-30.075125,-51.590378,SPRF-RS,DEL02-RS,UOP01-DEL02-RS,DAF,CF FAC 310,Sem Feridos,Sul,23,Noite
686534,1525211,2025-04-21,segunda-feira,18:20:00,GO,153,355,JARAGUA,Não,Velocidade Incompatível,1,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1216800,Caminhonete,I/TOYOTA HILUX CDSRXA4FD,2020,Condutor,Ileso,,Masculino,1,0,0,0,-15.72901466,-49.32594717,SPRF-GO,DEL02-GO,UOP02-DEL02-GO,I,TOYOTA HILUX CDSRXA4FD,Sem Feridos,Centro-Oeste,18,Noite
661476,1492783,2025-02-15,sábado,06:05:00,PR,277,673,MEDIANEIRA,Sim,Transitar na contramão,1,Colisão frontal,Com Vítimas Fatais,Amanhecer,Crescente,Nublado,Dupla,Aclive;Reta,Sim,1190080,Motocicleta,YAMAHA/FZ25 FAZER,2023,Condutor,Óbito,25,Masculino,0,0,0,1,-25.29033581,-54.10597086,SPRF-PR,DEL05-PR,UOP01-DEL05-PR,YAMAHA,FZ25 FAZER,Fatal,Sul,6,Manhã
668389,1508404,2025-03-20,quinta-feira,08:45:00,MG,40,"527,8",CONTAGEM,Não,Trafegar com motocicleta (ou similar) entre as faixas,4,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta;Aclive,Sim,1203350,Automóvel,HYUNDAI/CRETA20A ULTIMTE,2022,Condutor,Ileso,72,Masculino,1,0,0,0,-19.9088839,-44.04459469,SPRF-MG,DEL01-MG,UOP02-DEL01-MG,HYUNDAI,CRETA20A ULTIMTE,Sem Feridos,Sudeste,8,Manhã
662456,1495514,2025-02-19,quarta-feira,23:00:00,PR,376,673,GUARATUBA,Sim,Ausência de reação do condutor,4,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Declive,Não,1191923,Ônibus,SCANIA/COMIL CAMPIONE LD,2012,Passageiro,Ileso,44,Feminino,1,0,0,0,-25.913153,-48.920244,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,SCANIA,COMIL CAMPIONE LD,Sem Feridos,Sul,23,Noite
685800,1523187,2025-04-18,sexta-feira,17:07:00,RO,364,600,ITAPUA DO OESTE,Não,Ausência de reação do condutor,1,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,1215382,Automóvel,RENAULT/SANDERO AUTH 10,2017,Passageiro,Ileso,56,Feminino,1,0,0,0,-9.22021852,-63.17194462,SPRF-RO,DEL01-RO,UOP04-DEL01-RO,RENAULT,SANDERO AUTH 10,Sem Feridos,Norte,17,Tarde
697281,1550913,2025-06-10,terça-feira,18:38:00,SC,101,"203,3",SAO JOSE,Sim,Trafegar com motocicleta (ou similar) entre as faixas,1,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Aclive,Não,1237464,Motocicleta,HONDA/CB 300R,2013,Condutor,Lesões Graves,44,Masculino,0,0,1,0,-27.567809,-48.613942,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,HONDA,CB 300R,Grave,Sul,18,Noite
686547,1527709,2025-04-21,segunda-feira,19:40:00,SC,101,"98,5",BALNEARIO PICARRAS,Sim,Pedestre cruzava a pista fora da faixa,1,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,,,,,Testemunha,Não Informado,,Não Informado,0,0,0,0,-26.74490113,-48.69744589,SPRF-SC,DEL03-SC,UOP02-DEL03-SC,,,Sem Feridos,Sul,19,Noite
696310,1548707,2025-06-06,sexta-feira,17:10:00,PR,153,0,JACAREZINHO,Sim,Reação tardia ou ineficiente do condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Curva;Retorno Regulamentado,Não,1235588,Caminhão-trator,VOLVO/FH 460 6X2T,2019,Condutor,Lesões Leves,42,Masculino,0,1,0,0,-23.00340884,-49.91072623,SPRF-PR,DEL07-PR,UOP04-DEL07-PR,VOLVO,FH 460 6X2T,Leve,Sul,17,Tarde
663185,1495591,2025-02-23,domingo,15:45:00,MG,40,515,RIBEIRAO DAS NEVES,Sim,Manobra de mudança de faixa,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1193317,Caminhonete,FIAT/STRADA HD WK CC E,2017,Condutor,Ileso,31,Masculino,1,0,0,0,-19.7990796,-44.1053009,SPRF-MG,DEL01-MG,UOP02-DEL01-MG,FIAT,STRADA HD WK CC E,Sem Feridos,Sudeste,15,Tarde
700640,1559178,2025-02-05,quarta-feira,17:00:00,SP,116,220,GUARULHOS,Sim,Reação tardia ou ineficiente do condutor,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,1244160,Motoneta,YAMAHA/NEO 125,2018,Condutor,Lesões Leves,38,Masculino,0,1,0,0,-23.46472809,-46.49793962,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,YAMAHA,NEO 125,Leve,Sudeste,17,Tarde
699039,1555245,2025-06-18,quarta-feira,20:15:00,RJ,101,327,RIO DE JANEIRO,Sim,Ausência de reação do condutor,1,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Ponte,Sim,1241009,Motocicleta,HONDA/CG 160 TITAN,2024,Condutor,Lesões Leves,29,Masculino,0,1,0,0,-22.87158848,-43.15412521,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,HONDA,CG 160 TITAN,Leve,Sudeste,20,Noite
671308,1515192,2025-03-14,sexta-feira,02:45:00,PE,232,"415,7",SERRA TALHADA,Não,Deficiência do Sistema de Iluminação/Sinalização,3,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1208962,Ônibus,SCANIA/BUSSCAR VBUSS DD,2023,Passageiro,Lesões Leves,47,Masculino,0,1,0,0,-7.99337,-38.339497,SPRF-PE,DEL04-PE,UOP01-DEL04-PE,SCANIA,BUSSCAR VBUSS DD,Leve,Nordeste,2,Madrugada
699848,1557373,2025-06-22,domingo,18:12:00,RS,116,83,CAMPESTRE DA SERRA,Sim,Transitar na contramão,1,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva;Declive,Não,1242701,Automóvel,GM/CORSA WIND,1998,Condutor,Ileso,41,Masculino,1,0,0,0,-28.8195274,-51.1139279,SPRF-RS,DEL05-RS,UOP03-DEL05-RS,GM,CORSA WIND,Sem Feridos,Sul,18,Noite
693716,1542576,2025-05-25,domingo,22:10:00,MG,459,"82,4",CONGONHAL,Não,Reação tardia ou ineficiente do condutor,1,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nevoeiro/Neblina,Simples,Reta,Não,1230613,Automóvel,VW/GOL CLI,1995,Condutor,Ileso,26,Masculino,1,0,0,0,-22.157354,-46.093394,SPRF-MG,DEL09-MG,UOP01-DEL09-MG,VW,GOL CLI,Sem Feridos,Sudeste,22,Noite
666430,1503593,2025-03-10,segunda-feira,17:25:00,SC,280,"128,6",RIO NEGRINHO,Não,Condutor deixou de manter distância do veículo da frente,2,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Reta,Sim,1199530,Motocicleta,HONDA/CG 150 TITAN ES,2006,Condutor,Lesões Leves,21,Masculino,0,1,0,0,-26.2452,-49.5196,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,HONDA,CG 150 TITAN ES,Leve,Sul,17,Tarde
700455,1558730,2025-06-25,quarta-feira,17:00:00,SC,280,"57,8",GUARAMIRIM,Sim,Manobra de mudança de faixa,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1243809,Motocicleta,HONDA/CB250F TWISTER ABS,2022,Condutor,Lesões Graves,19,Masculino,0,0,1,0,-26.474215,-49.023473,SPRF-SC,DEL03-SC,UOP03-DEL03-SC,HONDA,CB250F TWISTER ABS,Grave,Sul,17,Tarde
686239,1524511,2025-04-20,domingo,14:15:00,MT,163,779,SORRISO,Não,Reação tardia ou ineficiente do condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta;Em Obras,Não,1216348,Automóvel,HYUNDAI/HB20 1.6M 1.6M,2013,Condutor,Lesões Leves,37,Masculino,0,1,0,0,-12.34431,-55.593432,SPRF-MT,DEL06-MT,UOP02-DEL06-MT,HYUNDAI,HB20 1.6M 1.6M,Leve,Centro-Oeste,14,Tarde
658360,1483737,2025-01-31,sexta-feira,08:00:00,RJ,116,145,DUQUE DE CAXIAS,Sim,Transitar na contramão,2,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1184171,Automóvel,GM/MERIVA JOY,2006,Condutor,Ileso,53,Masculino,1,0,0,0,-22.66237951,-43.25529831,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ,GM,MERIVA JOY,Sem Feridos,Sudeste,8,Manhã
660085,1488084,2025-02-08,sábado,14:05:00,PR,277,"543,5",CATANDUVAS,Sim,Reação tardia ou ineficiente do condutor,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1187369,Motocicleta,HONDA/CG 125 FAN KS,2010,Condutor,Lesões Graves,43,Masculino,0,0,1,0,-25.1025439,-53.0878821,SPRF-PR,DEL04-PR,UOP04-DEL04-PR,HONDA,CG 125 FAN KS,Grave,Sul,14,Tarde
656639,1479164,2025-01-22,quarta-feira,11:15:00,GO,60,52,ABADIANIA,Sim,Reação tardia ou ineficiente do condutor,2,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1180807,Automóvel,CHEV/SPIN 18L AT PREMIER,2019,Passageiro,Lesões Leves,5,Feminino,0,1,0,0,-16.1702,-48.6402,SPRF-GO,DEL02-GO,UOP01-DEL02-GO,CHEV,SPIN 18L AT PREMIER,Leve,Centro-Oeste,11,Manhã
692361,1539369,2025-05-19,segunda-feira,14:30:00,MS,262,"371,8",TERENOS,Sim,Ultrapassagem Indevida,2,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Reta,Não,1228050,Automóvel,CHEVROLET/CLASSIC LS,2013,Passageiro,Ileso,24,Feminino,1,0,0,0,-20.483922,-54.796264,SPRF-MS,DEL01-MS,UOP03-DEL01-MS,CHEVROLET,CLASSIC LS,Sem Feridos,Centro-Oeste,14,Tarde
687911,1528609,2025-04-28,segunda-feira,17:40:00,PR,476,141,CURITIBA,Não,Reação tardia ou ineficiente do condutor,1,Colisão traseira,Sem Vítimas,Anoitecer,Crescente,Nublado,Simples,Reta,Sim,1219385,Motocicleta,HONDA/CG 160 START,2022,Condutor,Não Informado,,Não Informado,0,0,0,0,-25.532992,-49.300502,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,HONDA,CG 160 START,Sem Feridos,Sul,17,Tarde
653497,,2025-01-06,segunda-feira,10:50:00,PR,277,364,GUARAPUAVA,Não,Ultrapassagem Indevida,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Aclive;Reta,Não,1176305,Semireboque,SR/METALESP SILOCAR BT22,2013,,,,,,,,,-25.42195856,-51.6665554,SPRF-PR,DEL08-PR,UOP01-DEL08-PR,SR,METALESP SILOCAR BT22,Sem Feridos,Sul,10,Manhã
653116,1469822,2025-01-04,sábado,09:00:00,MG,251,"472,9",FRANCISCO SA,Sim,Chuva,1,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva;Declive,Não,1174134,Automóvel,VW/FOX 1.6 GII,2012,Passageiro,Ileso,18,Feminino,1,0,0,0,-16.4669101,-43.43947986,SPRF-MG,DEL12-MG,UOP01-DEL12-MG,VW,FOX 1.6 GII,Sem Feridos,Sudeste,9,Manhã
685986,1523728,2025-04-19,sábado,17:00:00,RS,158,"150,9",PANAMBI,Sim,Ultrapassagem Indevida,1,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta;Aclive,Não,1215770,Automóvel,I/FORD FOCUS GHIA 2.0LFC,2003,Condutor,Ileso,49,Masculino,1,0,0,0,-28.28878,-53.485403,SPRF-RS,DEL10-RS,UOP02-DEL10-RS,I,FORD FOCUS GHIA 2.0LFC,Sem Feridos,Sul,17,Tarde
693877,1543013,2025-05-26,segunda-feira,15:28:00,SC,101,377,ICARA,Não,Velocidade Incompatível,2,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1230990,Automóvel,TOYOTA/COROLLA SEG18FLEX,2009,Condutor,Ileso,43,Masculino,1,0,0,0,-28.747936,-49.26347,SPRF-SC,DEL02-SC,UOP01-DEL02-SC,TOYOTA,COROLLA SEG18FLEX,Sem Feridos,Sul,15,Tarde
671717,,2025-04-05,sábado,08:00:00,MT,364,587,DIAMANTINO,Sim,Velocidade Incompatível,2,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nevoeiro/Neblina,Dupla,Reta,Não,1209807,Semireboque,SR/RANDON SR CA,2004,,,,,,,,,-14.53273836,-56.23047781,SPRF-MT,DEL01-MT,UOP01-DEL01-MT,SR,RANDON SR CA,Sem Feridos,Centro-Oeste,8,Manhã
692905,1540674,2025-05-22,quinta-feira,06:35:00,MT,364,201,RONDONOPOLIS,Não,Ingestão de álcool pelo condutor,1,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,1229062,Ônibus,MARCOPOLO/VOLARE W8 ON,2013,Condutor,Ileso,49,Masculino,1,0,0,0,-16.487955,-54.64775,SPRF-MT,DEL02-MT,UOP01-DEL02-MT,MARCOPOLO,VOLARE W8 ON,Sem Feridos,Centro-Oeste,6,Manhã
662316,1493517,2025-02-11,terça-feira,18:45:00,MG,381,"917,6",CAMANDUCAIA,Sim,Reação tardia ou ineficiente do condutor,1,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Aclive;Curva,Não,1191604,Caminhão-trator,M.BENZ/ACTROS 2548S,2023,Condutor,Ileso,34,Masculino,1,0,0,0,-22.76700121,-46.17875277,SPRF-MG,DEL16-MG,UOP03-DEL16-MG,M.BENZ,ACTROS 2548S,Sem Feridos,Sudeste,18,Noite
672860,1521742,2025-04-11,sexta-feira,04:30:00,PI,135,271,ALVORADA DO GURGUEIA,Não,Reação tardia ou ineficiente do condutor,2,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Aclive;Reta,Não,1212127,Ônibus,MBENZ/MPOLO PARADISO LDR,2006,Passageiro,Ileso,68,Masculino,1,0,0,0,-8.539576,-43.939158,SPRF-PI,DEL03-PI,UOP02-DEL03-PI,MBENZ,MPOLO PARADISO LDR,Sem Feridos,Nordeste,4,Madrugada
673795,1521191,2025-04-15,terça-feira,07:36:00,PE,232,"248,8",ARCOVERDE,Sim,Pedestre andava na pista,1,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Aclive;Reta,Não,,,,,Pedestre,Lesões Graves,28,Masculino,0,0,1,0,-8.42334,-37.043392,SPRF-PE,DEL04-PE,UOP02-DEL04-PE,,,Grave,Nordeste,7,Manhã
658497,1483938,2025-01-31,sexta-feira,20:15:00,SP,116,515,BARRA DO TURVO,Não,Velocidade Incompatível,1,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,Não,1184336,Caminhonete,HYUNDAI/HR HDB,2013,Passageiro,Ileso,23,Masculino,1,0,0,0,-24.86704083,-48.21738184,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,HYUNDAI,HR HDB,Sem Feridos,Sudeste,20,Noite
661434,1493284,2025-02-14,sexta-feira,23:45:00,PR,369,"172,7",ROLANDIA,Sim,Desrespeitar a preferência no cruzamento,3,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta;Interseção de Vias,Sim,1189992,Caminhonete,MMC/L200 TRITON SPO GLSA,2022,Passageiro,Ileso,25,Masculino,1,0,0,0,-23.307654,-51.366708,SPRF-PR,DEL07-PR,UOP01-DEL07-PR,MMC,L200 TRITON SPO GLSA,Sem Feridos,Sul,23,Noite
699182,1555634,2025-06-19,quinta-feira,13:45:00,PR,376,"539,5",PALMEIRA,Não,Demais falhas mecânicas ou elétricas,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,1241306,Motocicleta,YAMAHA/YBR 125K,2007,Condutor,Lesões Graves,33,Feminino,0,0,1,0,-25.3331,-49.8578,SPRF-PR,DEL03-PR,UOP03-DEL03-PR,YAMAHA,YBR 125K,Grave,Sul,13,Tarde
700691,1559432,2025-06-26,quinta-feira,18:10:00,SC,101,202,SAO JOSE,Sim,Trafegar com motocicleta (ou similar) entre as faixas,1,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Sim,1244359,Automóvel,I/RENAULT CLIO EXP1016VH,2013,Condutor,Ileso,24,Feminino,1,0,0,0,-27.5594307,-48.61754743,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,I,RENAULT CLIO EXP1016VH,Sem Feridos,Sul,18,Noite
660665,1489559,2025-02-11,terça-feira,08:20:00,PR,277,"7,8",PARANAGUA,Sim,Reação tardia ou ineficiente do condutor,2,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,1188514,Caminhão-trator,DAF/XF FTS 480,2022,Condutor,Ileso,30,Masculino,1,0,0,0,-25.568198,-48.615292,SPRF-PR,DEL01-PR,UOP05-DEL01-PR,DAF,XF FTS 480,Sem Feridos,Sul,8,Manhã
658284,1483490,2025-01-30,quinta-feira,18:50:00,PB,230,21,JOAO PESSOA,Não,Condutor deixou de manter distância do veículo da frente,3,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1183981,Motocicleta,HONDA/NXR150 BROS ES,2010,Condutor,Lesões Leves,59,Masculino,0,1,0,0,-7.1415,-34.8519,SPRF-PB,DEL01-PB,UOP01-DEL01-PB,HONDA,NXR150 BROS ES,Leve,Nordeste,18,Noite
